,query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load,cache_result,cache_ir,execution,write_delta,was_cached,cache_writes,cache_reads,execution_trigger,triggered_by,threshold,network_speed,total_runtime,runtime
10,210106903c7675f75ac1aa3ec4dbcccb,select,3062873907,264,0,0.006010814511076841,0,2,7920,1,"9A,0A",,2024-04-14 12:49:14,8.619355808172353e-08,2.585806742451706e-06,0.002068252326783868,0.02,True,True,normal,False,False,1,1,immediate,210106903c7675f75ac1aa3ec4dbcccb,5.504347826086956,17179869184.0,0.18360290437379392,0.18438559453850115
11,2c800f141d10828469c2dadd59def9c8,select,3561614882,221,0,0.008397116297353818,0,2,6630,1,"3A,2A",,2024-04-14 12:51:59,6.205655477563021e-08,1.8616966432689064e-06,0.0031023784901758012,0.03,True,True,normal,False,False,1,1,immediate,2c800f141d10828469c2dadd59def9c8,5.504347826086956,17179869184.0,0.21435561381203308,0.21368008509549843
12,6f45052814dd4fd00798d27103a46156,select,1208773679,88095,0,0.008322238434354035,0,1,1761900,1,4A,,2024-04-14 13:03:32,7.287964780378048e-05,0.0014575929560756095,0.002068252326783868,0.02,True,True,normal,False,False,1,1,immediate,6f45052814dd4fd00798d27103a46156,5.504347826086956,17179869184.0,0.07942282367170578,0.07971591978078578
13,a1198d957df20e2fc422b91ade00bd92,insert,8907074523,0,448671,0.018079790984822614,0,1,0,1,2A,5A,2024-04-14 13:10:21,0.0,0.0,0.001034126163391934,0.32,False,False,normal,True,False,0,0,deferred,a1198d957df20e2fc422b91ade00bd92,5.504347826086956,17179869184.0,0.5278849219476095,0.5278849219476095
14,d3c8ebdf7726a9c36689efbaedfcbe5f,insert,2870988622,0,118753,0.004246630961940328,0,1,0,1,2A,7A,2024-04-14 13:10:21,0.0,0.0,0.001034126163391934,0.09,False,False,normal,True,False,0,0,deferred,d3c8ebdf7726a9c36689efbaedfcbe5f,5.504347826086956,17179869184.0,0.16933876241112567,0.16933876241112567
15,e7a4920641dfd8dabd3cc8fa2e13c876,select,1852232488,715493,0,0.004705739582711503,0,1,14309860,2,3A,,2024-04-14 13:17:00,0.00038628682124703127,0.007725736424940626,0.002068252326783868,0.03,True,True,normal,False,False,1,1,immediate,e7a4920641dfd8dabd3cc8fa2e13c876,5.504347826086956,17179869184.0,0.12518413702560763,0.12422902260754137
16,2e8c2d5c94f027773cd59868667095d9,insert,951470549,0,156351,0.0031219749996023003,0,2,0,2,"0A,2A",9A,2024-04-14 13:22:14,0.0,0.0,0.001034126163391934,0.1,False,False,normal,True,False,0,0,triggered_by_read,bdc83d416235a709c3865757e1a9a1b8,5.504347826086956,17179869184.0,0.05707804421113531,0.05707804421113531
17,bdc83d416235a709c3865757e1a9a1b8,select,27894414405,1974,0,0.03369168495395791,0,2,59220,2,"4A,9A",,2024-04-14 13:22:14,7.076725239217937e-08,2.123017571765381e-06,0.0031023784901758012,0.19,True,True,normal,False,False,1,1,immediate,bdc83d416235a709c3865757e1a9a1b8,5.504347826086956,17179869184.0,1.6431117131675481,1.6433720012218795
18,044fb625f7369dbfd1ad466fb7d351d6,select,5627074965,360716,0,0.009644653027665564,0,2,10821480,2,"6A,9A",,2024-04-14 13:23:52,6.410364619501497e-05,0.0019231093858504491,0.002068252326783868,0.05,True,True,normal,False,False,1,1,immediate,044fb625f7369dbfd1ad466fb7d351d6,5.504347826086956,17179869184.0,0.34362979315511644,0.3450208083757497
19,cdc12fd8fd55061f56a266d29ce95a66,select,7685588816,50203,0,0.016946521018783762,0,1,1004060,2,6A,,2024-04-14 13:28:53,6.53209548440667e-06,0.00013064190968813339,0.001034126163391934,0.06,True,True,normal,False,False,1,1,immediate,cdc12fd8fd55061f56a266d29ce95a66,5.504347826086956,17179869184.0,0.458982661114776,0.45977028163506994
20,40849cd78a416f335c34fc08f09293e8,insert,410264418,0,328283,0.009662749322782889,0,1,0,2,8A,9A,2024-04-14 13:32:29,0.0,0.0,0.002068252326783868,0.2,False,False,normal,True,False,0,0,triggered_by_read,2c800f141d10828469c2dadd59def9c8,5.504347826086956,17179869184.0,0.028993641774744155,0.028993641774744155
21,2c800f141d10828469c2dadd59def9c8,select,0,221,0,0,0,2,6630,2,"6A,9A",,2024-04-14 13:32:29,6.205655477563021e-08,1.8616966432689064e-06,0.0031023784901758012,0.0,False,False,incremental,False,True,0,1,immediate,2c800f141d10828469c2dadd59def9c8,5.504347826086956,1250000000.0,0.001964867817945,0.0014429498251547093
22,f9b552b686ea9b59d82550022d0a2555,select,3481303653,19425,0,0.005291334929592563,0,1,388500,2,6A,,2024-04-14 13:33:59,5.579806284137433e-06,0.00011159612568274865,0.0,0.03,False,False,normal,False,False,0,1,immediate,f9b552b686ea9b59d82550022d0a2555,5.504347826086956,17179869184.0,0.20704138718129614,0.20645614779498597
23,1ab1a5886996556d5489cec8ca89ce50,select,5393205213,1069,0,0.006437162215039687,0,1,21380,2,8A,,2024-04-14 13:35:26,1.9821237237983067e-07,3.9642474475966135e-06,0.002068252326783868,0.04,True,True,normal,False,False,1,1,immediate,1ab1a5886996556d5489cec8ca89ce50,5.504347826086956,17179869184.0,0.32014150996663926,0.3200733002683665
24,d9701a4d9d60ef35d01810b3aeaaa616,select,4072273687,2309,0,0.006768861351623225,0,1,46184,2,9A,,2024-04-14 13:44:17,5.670725987876956e-07,1.1341451975753912e-05,0.002068252326783868,0.03,True,True,normal,False,False,1,1,immediate,d9701a4d9d60ef35d01810b3aeaaa616,5.504347826086956,17179869184.0,0.2441108026232088,0.24296016994179706
25,5a8d9bb6fa943cb3e4a2a40fc1415f59,insert,244513865,0,1071955,0.0017714233692110626,0,1,0,2,2A,2A,2024-04-14 13:44:23,0.0,0.0,0.001034126163391934,0.6,False,False,normal,True,False,0,0,triggered_by_read,5376265a8777fbe0ac39fa8482cbcdba,5.504347826086956,17179869184.0,0.016038251820321373,0.016038251820321373
26,5376265a8777fbe0ac39fa8482cbcdba,select,733450869,389,0,0.0026064059469395524,0,2,11692,2,"6A,2A",,2024-04-14 13:44:23,5.313977769917948e-07,1.5941933309753844e-05,0.002068252326783868,0.01,True,True,normal,False,False,1,1,immediate,5376265a8777fbe0ac39fa8482cbcdba,5.504347826086956,17179869184.0,0.046548735228524644,0.048002321354963906
27,8b617b8f53a533bacbbeefbdbf42d121,select,4361839852,2625,0,0.010894174866703576,0,1,52500,2,0A,,2024-04-14 13:48:42,6.018102656374189e-07,1.2036205312748378e-05,0.002068252326783868,0.04,True,True,normal,False,False,1,1,immediate,8b617b8f53a533bacbbeefbdbf42d121,5.504347826086956,17179869184.0,0.26245078908983055,0.26197154840381454
28,a676600b115872a909e4821ccb79f03a,insert,107675603,0,406229,0.007633521871110247,0,1,0,2,9A,7A,2024-04-14 14:06:41,0.0,0.0,0.002068252326783868,0.24,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.010432934763517475,0.010432934763517475
29,cba73aef645fdf397d74d428e9300fb7,insert,3999800088,0,250755,0.014405435653717937,0,2,0,2,"9A,6A",5A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.18,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.2402369249328324,0.2402369249328324
30,6551dccad9abcd764036cb335f826546,insert,509795382,0,791055,0.002103815664055048,0,2,0,2,"9A,0A",7A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.45,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.03140479402393901,0.03140479402393901
31,5d74c98b5ed71b73838627d91982fe98,insert,3155813961,0,324879,0.007560265396782226,0,1,0,2,1A,5A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.21,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.18775149529293547,0.18775149529293547
32,8a4f0f36885df1bb6010da5c6fd3c334,insert,4123584320,0,294365,0.008123167634197855,0,1,0,2,1A,5A,2024-04-14 14:06:41,0.0,0.0,0.002068252326783868,0.2,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.2443384079618548,0.2443384079618548
33,d8cb426abd2e5ccdc8c19d70c4ec96af,insert,1623938520,0,1045862,0.00493641852193386,0,1,0,2,2A,7A,2024-04-14 14:06:41,0.0,0.0,0.002068252326783868,0.6,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.09789143875810331,0.09789143875810331
34,044fb3659cc98a1b6fa87d8d1116a232,insert,5074888931,0,350741,0.010617064643474344,0,1,0,2,2A,5A,2024-04-14 14:06:41,0.0,0.0,0.0,0.24,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.3010069550040907,0.3010069550040907
35,ec71d705f525981d9c2e5fc65cf48881,insert,1223872174,0,432344,0.003642963813254943,0,1,0,2,1A,5A,2024-04-14 14:06:41,0.0,0.0,0.0031023784901758012,0.25,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.07343125934519762,0.07343125934519762
36,e3c11e438ac110986c8f68849c3d3a9e,insert,2518104966,0,150615,0.008423922867056618,0,2,0,2,"6A,3A",4A,2024-04-14 14:06:41,0.0,0.0,0.0,0.11,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.15091422038582317,0.15091422038582317
37,15775ece0692156632d78ab6a5ce168a,insert,697240656,0,223858,0.0030501829478533616,0,1,0,2,2A,7A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.13,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.04230195580401502,0.04230195580401502
38,6f352765e37eef4c11e19ae27eaa75b7,insert,28083858935,0,365452,0.03318263924946428,0,1,0,2,9A,5A,2024-04-14 14:06:41,0.0,0.0,0.0,0.39,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,1.65160069136096,1.65160069136096
39,1ed2f86dd58e1a90cee2f686d3d9d3d6,insert,895425057,0,589899,0.005412005292261248,0,1,0,2,4A,5A,2024-04-14 14:06:41,0.0,0.0,0.0031023784901758012,0.34,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.05533285657837404,0.05533285657837404
40,98d9b7691c60814828b260614e3af165,insert,360785886,0,362639,0.004489251026567206,0,1,0,2,3A,5A,2024-04-14 14:06:41,0.0,0.0,0.0,0.21,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.02355634759588251,0.02355634759588251
41,659d8e5909ccdf4b948a770f6e440822,insert,25603739277,0,509794,0.02904275211055621,0,1,0,2,4A,5A,2024-04-14 14:06:41,0.0,0.0,0.0062047569803516025,0.46,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,1.505292659124009,1.505292659124009
42,535adf7db93dde3550bf8e760fcb2450,insert,25216673483,0,128331,0.026701366916724416,0,2,0,2,"4A,9A",5A,2024-04-14 14:06:41,0.0,0.0,0.0,0.24,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,1.481264397569784,1.481264397569784
43,646f00ddee902c63ea0d4466abfa9e99,insert,63235116720,0,550255,0.0657562103411261,0,1,0,2,4A,7A,2024-04-14 14:06:41,0.0,0.0,0.0031023784901758012,0.72,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,3.7141185700883126,3.7141185700883126
44,7c54997fc0bce0f9fbce1a5d60849000,insert,26047119245,0,267491,0.030028173403303472,0,1,0,2,6A,7A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.32,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,1.5313855343126883,1.5313855343126883
45,50509c02c53a5838ccea92abc3b66a20,insert,1010958296,0,218629,0.0022839050710261126,0,1,0,2,1A,5A,2024-04-14 14:06:41,0.0,0.0,0.0,0.13,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.06017509930943572,0.06017509930943572
46,40849cd78a416f335c34fc08f09293e8,insert,410264418,0,328283,0.009662749322782889,0,1,0,2,6A,5A,2024-04-14 14:06:41,0.0,0.0,0.002068252326783868,0.2,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.028993641774744155,0.028993641774744155
47,d4a63ff6699ef8da27832b6fedb9cd33,insert,21657655754,0,547141,0.025022269773005614,0,2,0,2,"0A,8A",7A,2024-04-14 14:06:41,0.0,0.0,0.0031023784901758012,0.45,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,1.2736221777937409,1.2736221777937409
48,0ebcb315a760f629b481d5c0a4e900a0,insert,1645715498,0,187282,0.003624508912174253,0,1,0,2,0A,7A,2024-04-14 14:06:41,0.0,0.0,0.0031023784901758012,0.12,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.09776623097086047,0.09776623097086047
49,cba73aef645fdf397d74d428e9300fb7,insert,4001062940,0,250755,0.014405435653717937,0,2,0,2,"2A,3A",3A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.18,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.2403104325938323,0.2403104325938323
50,40849cd78a416f335c34fc08f09293e8,insert,411683621,0,328283,0.009662749322782889,0,1,0,2,2A,7A,2024-04-14 14:06:41,0.0,0.0,0.002068252326783868,0.2,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.02907625026173553,0.02907625026173553
51,feb7d35f525df753060a39a92b1d9eab,insert,9561249115,0,488298,0.012104780396703155,0,1,0,2,1A,5A,2024-04-14 14:06:41,0.0,0.0,0.0031023784901758012,0.34,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.5630093976778706,0.5630093976778706
52,4df8ed4611bc480d69c34e546c933db4,insert,6999816982,0,551326,0.008880551615875767,0,2,0,2,"0A,2A",7A,2024-04-14 14:06:41,0.0,0.0,0.002068252326783868,0.36,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.41235640134938545,0.41235640134938545
53,93af8607971f359c101591653cda3c9c,insert,39778408267,0,319309,0.04189272487729236,0,1,0,2,6A,5A,2024-04-14 14:06:41,0.0,0.0,0.0,0.44,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,2.3366284959516492,2.3366284959516492
54,d3c8ebdf7726a9c36689efbaedfcbe5f,insert,2870892129,0,118753,0.004246630961940328,0,1,0,2,3A,7A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.09,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.16933314577930114,0.16933314577930114
55,a1198d957df20e2fc422b91ade00bd92,insert,8906978030,0,448671,0.018079790984822614,0,1,0,2,3A,7A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.32,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.527879305315785,0.527879305315785
56,b23c2690a2af9c09ea746e3cb1525d7a,insert,74525039022,0,326522,0.0772501317025532,0,1,0,2,1A,7A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.67,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,4.376833490488637,4.376833490488637
57,ec71d705f525981d9c2e5fc65cf48881,insert,1223872174,0,432344,0.003642963813254943,0,1,0,2,6A,5A,2024-04-14 14:06:41,0.0,0.0,0.0031023784901758012,0.25,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.07343125934519762,0.07343125934519762
58,cfdffaa27b6575e5e25fcb4be93761ae,insert,20476713944,0,408911,0.024107826617042877,0,1,0,2,9A,5A,2024-04-14 14:06:41,0.0,0.0,0.002068252326783868,0.37,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,1.204306465735775,1.204306465735775
59,4a965ae4c2711bb3bf0a96f44b5e3996,insert,8114571765,0,311060,0.012723392154643314,0,1,0,2,9A,7A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.23,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.4789588919074422,0.4789588919074422
60,c1ef93cdde551f8a3fa133ddf03fb263,insert,2504935480,0,490640,0.008574324472070585,0,1,0,2,4A,3A,2024-04-14 14:06:41,0.0,0.0,0.0,0.3,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.1505146682727396,0.1505146682727396
61,1ab1404cd61c76351db9b3254c234aeb,insert,29158710804,0,455390,0.034684093835016264,0,1,0,2,1A,7A,2024-04-14 14:06:41,0.0,0.0,0.002068252326783868,0.45,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,1.7149932172573021,1.7149932172573021
62,f79e58869fed8bae5d423475e5c60e8f,insert,8279829119,0,422481,0.00981540117271224,0,2,0,2,"6A,1A",7A,2024-04-14 14:06:41,0.0,0.0,0.002068252326783868,0.29,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.48721976279735213,0.48721976279735213
63,70979de9057e55f2fc7229aa231e06a2,insert,1468005517,0,291013,0.0035275677497694858,0,1,0,2,3A,7A,2024-04-14 14:06:41,0.0,0.0,0.0,0.18,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.08746270081354557,0.08746270081354557
64,78059bd6ded97810ac5bbebed4261875,insert,587360815,0,378845,0.01109897574372901,0,1,0,2,1A,7A,2024-04-14 14:06:41,0.0,0.0,0.0,0.23,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.040063514706541126,0.040063514706541126
65,51ca82eff867ee4f99824c15770182b5,insert,1011541397,0,418908,0.006043790729885711,0,1,0,2,2A,7A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.25,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.06226086405627192,0.06226086405627192
66,d0871fd9145f05055a11fae43e607e96,insert,1809563575,0,760749,0.013565887227355052,0,1,0,2,1A,5A,2024-04-14 14:06:41,0.0,0.0,0.0,0.45,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.11276628720847164,0.11276628720847164
67,f48154f2502e05faea5887dff0a5bdc6,insert,93232564,0,269414,0.0004729146335064264,0,2,0,2,"3A,9A",1A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.15,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.005894519946915702,0.005894519946915702
68,b5582f4ff371e5c1ff8b3c3e68199479,insert,27277223105,0,1011142,0.030294327892130598,0,2,0,2,"0A,6A",5A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.75,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,1.6037582869135751,1.6037582869135751
69,b231578e31971ceb974bb321bd219db8,insert,6183945729,0,209810,0.010510006593934801,0,1,0,2,2A,7A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.16,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.36538807994722067,0.36538807994722067
70,2035b4955ef39a48ea61415bd34f5e6a,insert,3912628788,0,57443,0.008790013312386878,0,1,0,2,8A,7A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.06,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.23218927445103424,0.23218927445103424
71,de6498835d44978324ad454dc41c6b75,insert,2823272846,0,155855,0.006032519374391734,0,2,0,2,"3A,0A",5A,2024-04-14 14:06:41,0.0,0.0,0.002068252326783868,0.11,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.16748612412835565,0.16748612412835565
72,1ab1404cd61c76351db9b3254c234aeb,insert,29158861419,0,455390,0.034684093835016264,0,1,0,2,4A,7A,2024-04-14 14:06:41,0.0,0.0,0.002068252326783868,0.45,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,1.7150019842041506,1.7150019842041506
73,7ff0b4d8d54d16ded671863c2e3802a7,insert,1065026878,0,366040,0.005497557603567003,0,1,0,2,3A,7A,2024-04-14 14:06:41,0.0,0.0,0.0,0.22,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.0650556405123371,0.0650556405123371
74,37fc5484db9eaf63275b28470072aab6,insert,4479565524,0,440246,0.006420719227096441,0,1,0,2,0A,5A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.28,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.26433321316408565,0.26433321316408565
75,777ca002621052e5e3642fe691ddb09d,insert,12010621044,0,331916,0.016973070868864723,0,1,0,2,2A,7A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.27,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.70788154537772,0.70788154537772
76,04da402e103bfec2f642be25e5eaf29c,insert,366947896,0,133566,0.004095052220982773,0,1,0,2,6A,5A,2024-04-14 14:06:41,0.0,0.0,0.0,0.08,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.02352133217820726,0.02352133217820726
77,4db13ea0d0124abb630c4d15d35c935c,insert,587162339,0,310264,0.001972849674376062,0,3,0,2,"0A,3A,7A",5A,2024-04-14 14:06:41,0.0,0.0,0.001034126163391934,0.18,False,False,normal,True,False,0,0,triggered_by_read,dc16417ab87b2a0777293d4fbc06ed9c,5.504347826086956,17179869184.0,0.03543004210856409,0.03543004210856409
