,query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load,cache_result,cache_ir,execution,write_delta,was_cached,cache_writes,cache_reads,execution_trigger,triggered_by,network_speed,total_runtime,runtime
13,d9b3f8ad7abc2f276e3f02b862ce0311,select,1666263312,81577,0,0.006023856202290278,0,1,1631562,2,3A,,2024-04-14 13:47:55,4.895871989111752e-05,0.0009791743978223503,0.002074688796680498,0.02,True,True,normal,False,False,1,1,immediate,d9b3f8ad7abc2f276e3f02b862ce0311,17179869184.0,0.10476717171524089,0.10440903995892606
14,42c9cb83b5e4638fec94702770056a3d,select,2788905887,66579,0,0.009792450162500679,0,1,1331580,2,4A,,2024-04-14 13:59:17,2.3872802703865495e-05,0.0004774560540773099,0.001037344398340249,0.03,True,True,normal,False,False,1,1,immediate,42c9cb83b5e4638fec94702770056a3d,17179869184.0,0.17061116088290676,0.17141788619422865
15,79781b5baec0dfd42720b1da69aaae7b,select,1001934598,42370,0,0.009055289670760922,0,1,847400,2,0A,,2024-04-14 14:05:27,4.228818935345319e-05,0.0008457637870690638,0.002074688796680498,0.02,True,True,normal,False,False,1,1,immediate,79781b5baec0dfd42720b1da69aaae7b,17179869184.0,0.06743750538459245,0.06699631551358001
16,10536673c9dfc75e3e890563e319583d,select,499639410,1903,0,0.0012715474070276425,0,1,38076,3,3A,,2024-04-14 14:16:29,3.8103700799190146e-06,7.62074015983803e-05,0.002074688796680498,0.0,True,True,normal,False,False,1,1,immediate,10536673c9dfc75e3e890563e319583d,17179869184.0,0.03296378621962733,0.03339416996909072
17,0d6243613647e1101a8d226743a74c4c,select,3361415229,262078,0,0.006304268845433431,0,1,5241560,3,8A,,2024-04-14 14:24:03,7.796656531420742e-05,0.0015593313062841484,0.001037344398340249,0.03,True,True,normal,False,False,1,1,immediate,0d6243613647e1101a8d226743a74c4c,17179869184.0,0.20673900063950393,0.20596607706422593
18,cd48e41daec7f6506239e0bf7e48069e,select,1199834589,39653,0,0.002547468765669022,0,1,793060,3,1A,,2024-04-14 14:42:28,3.304872218515447e-05,0.0006609744437030895,0.002074688796680498,0.01,True,True,normal,False,False,1,1,immediate,cd48e41daec7f6506239e0bf7e48069e,17179869184.0,0.07513919437916841,0.07429185495180547
19,7e010752dbf1d30944316010008eb5f1,select,4018926185,6716,0,0.007601851216432056,0,1,134320,3,8A,,2024-04-14 14:57:22,1.671093145494037e-06,3.342186290988074e-05,0.001037344398340249,0.03,True,True,normal,False,False,1,1,immediate,7e010752dbf1d30944316010008eb5f1,17179869184.0,0.24040604899863924,0.24002017406958154
20,bdc83d416235a709c3865757e1a9a1b8,select,27894258054,1974,0,0.03369168495395791,0,2,59220,3,"1A,6A",,2024-04-14 15:01:50,7.076725239217937e-08,2.123017571765381e-06,0.0031120331950207467,0.19,True,True,normal,False,False,1,1,immediate,bdc83d416235a709c3865757e1a9a1b8,17179869184.0,1.6437771412089996,1.6434001438917194
21,ec03a575bc1856b2487941f530574be5,select,2554493399,107269,0,0.00781219322087749,0,1,2145380,3,2A,,2024-04-14 15:04:59,4.1992279190070436e-05,0.0008398455838014088,0.002074688796680498,0.03,True,True,normal,False,False,1,1,immediate,ec03a575bc1856b2487941f530574be5,17179869184.0,0.15813887094602377,0.1578443861209399
22,1f38b4d192e3dc95167f32ba530f9870,insert,2609053706,0,615963,0.009782342450444308,0,1,0,3,4A,9A,2024-04-14 15:05:14,0.0,0.0,0.001037344398340249,0.37,False,False,normal,True,False,0,0,triggered_by_read,c86fbde9a005e2bd76de20f92c3a5e33,17179869184.0,0.15728670881453488,0.15728670881453488
23,c86fbde9a005e2bd76de20f92c3a5e33,select,1163576432,46515,0,0.0015422035284539722,0,1,930312,3,9A,,2024-04-14 15:05:14,3.997642330867568e-05,0.0007995284661735136,0.001037344398340249,0.01,True,True,normal,False,False,2,1,immediate,c86fbde9a005e2bd76de20f92c3a5e33,17179869184.0,0.07361223889195724,0.07430793081428218
24,01a66b9e116575d77df82de7ab4fb676,select,2827131192,951,0,0.004173572414024922,0,2,28530,4,"0A,8A",,2024-04-14 15:14:19,3.363833990764444e-07,1.0091501972293332e-05,0.0,0.02,False,False,normal,False,False,0,1,immediate,01a66b9e116575d77df82de7ab4fb676,17179869184.0,0.16775869847792835,0.16837421732378552
25,21a02c48250d27c0ef9c85b49bbf19f1,select,500489068,625,0,0.0014816477415040261,0,1,12515,4,9A,,2024-04-14 15:14:49,1.2503173180321435e-06,2.500634636064287e-05,0.002074688796680498,0.0,True,True,normal,False,False,1,1,immediate,21a02c48250d27c0ef9c85b49bbf19f1,17179869184.0,0.031936877585571705,0.032407441502553355
26,3c8d6986a54871b0ebfaf7d70c792b00,select,9067896979,3432101,0,0.01007893106905082,0,1,68642022,4,9A,,2024-04-14 15:15:03,0.0003784892068464816,0.007569784136929632,0.0031120331950207467,0.11,True,True,normal,False,False,1,1,immediate,3c8d6986a54871b0ebfaf7d70c792b00,17179869184.0,0.5938964327381794,0.5930336322394955
27,bf236aa1956f480f3c35d92324a3cf90,select,12663917370,279482,0,0.01506732616958417,0,1,5589651,4,9A,,2024-04-14 15:15:27,2.2069205416331285e-05,0.00044138410832662573,0.001037344398340249,0.09,True,True,normal,False,False,1,1,immediate,bf236aa1956f480f3c35d92324a3cf90,17179869184.0,0.75143482400897,0.7520389015300818
28,d32086ccacb3567c07c16ea13920d05b,select,399822021,7862,0,0.006363676066040369,0,1,157240,4,0A,,2024-04-14 15:15:35,1.966374933610773e-05,0.00039327498672215455,0.001037344398340249,0.01,True,True,normal,False,False,1,1,immediate,d32086ccacb3567c07c16ea13920d05b,17179869184.0,0.029525712010562376,0.03002668505424959
29,d106eddc4c9e3fb6f7ac254fde55df99,select,1526856486,299009,0,0.008169908248385559,0,1,5980180,4,0A,,2024-04-14 15:15:58,0.00019583307451726017,0.003916661490345203,0.002074688796680498,0.02,True,True,normal,False,False,1,1,immediate,d106eddc4c9e3fb6f7ac254fde55df99,17179869184.0,0.10143740229508628,0.1006140844425109
30,62569b87613e95ce376c5e804879fbd8,select,17492254977,221584,0,0.0178216113956997,0,1,4431696,4,9A,,2024-04-14 15:16:10,1.2667595061998116e-05,0.00025335190123996235,0.0,0.12,False,False,normal,False,False,0,1,immediate,62569b87613e95ce376c5e804879fbd8,17179869184.0,1.0283659860963632,1.0285045108304858
31,80f3f72947e00fc8e1541325367f2106,insert,1334022332,0,429651,0.0018960343840837472,0,1,0,4,0A,2A,2024-04-14 15:16:13,0.0,0.0,0.0031120331950207467,0.25,False,False,normal,True,False,0,0,triggered_by_read,7a122b32fea1d40d709aeae7f7d3fb7d,17179869184.0,0.07896706652381005,0.07896706652381005
32,7a122b32fea1d40d709aeae7f7d3fb7d,select,306821406,5387,0,0.003084045412974075,0,1,107750,4,2A,,2024-04-14 15:16:13,1.7559219242045206e-05,0.0003511843848409041,0.0,0.01,False,False,normal,False,False,1,1,immediate,7a122b32fea1d40d709aeae7f7d3fb7d,17179869184.0,0.021822823299670516,0.02298928931652868
33,b724bbdcb3aa2429a8eceb7e50a2236d,select,1832460534,7506,0,0.0024628600046475322,0,1,150120,4,4A,,2024-04-14 15:16:19,4.096131873364537e-06,8.192263746729074e-05,0.002074688796680498,0.01,True,True,normal,False,False,1,1,immediate,b724bbdcb3aa2429a8eceb7e50a2236d,17179869184.0,0.1105635341470566,0.11091447478875596
34,6658ab6d65044b7afd1b47414532d93a,insert,2611272132,0,307482,0.0035473685924007803,0,1,0,4,2A,3A,2024-04-14 15:16:32,0.0,0.0,0.0031120331950207467,0.19,False,False,normal,True,False,0,0,triggered_by_read,3682422039967706d55b3d3be1437e22,17179869184.0,0.1540336105164365,0.1540336105164365
35,3682422039967706d55b3d3be1437e22,select,4351894743,716,0,0.015795970006689433,0,2,21484,4,"6A,3A",,2024-04-14 15:16:32,1.645655627434499e-07,4.936966882303497e-06,0.0,0.05,False,False,normal,False,False,1,1,immediate,3682422039967706d55b3d3be1437e22,17179869184.0,0.26438169767110326,0.26454117294368057
36,82cffd4146af5fc273c26cd555dddc62,select,2364922998,6718,0,0.009707446341969529,0,1,134360,4,8A,,2024-04-14 15:16:49,2.8406844559765238e-06,5.681368911953048e-05,0.001037344398340249,0.03,True,True,normal,False,False,1,1,immediate,82cffd4146af5fc273c26cd555dddc62,17179869184.0,0.14462372681561256,0.14489584115749013
37,7625b8fa4d2655f24836b885b2a13920,select,542105328,5072,0,0.003944146802294562,0,2,152182,4,"6A,9A",,2024-04-14 15:16:55,9.357524500965962e-06,0.0002807257350289788,0.0031120331950207467,0.01,True,True,normal,False,False,1,1,immediate,7625b8fa4d2655f24836b885b2a13920,17179869184.0,0.035845319475791226,0.03667014751260813
38,82a1e208b12b0ed0e5bd248892ffa119,select,3804913704,3112,0,0.010196859870718819,0,1,62256,4,3A,,2024-04-14 15:17:41,8.181145099805492e-07,1.6362290199610985e-05,0.001037344398340249,0.03,True,True,normal,False,False,1,1,immediate,82a1e208b12b0ed0e5bd248892ffa119,17179869184.0,0.2298746508295853,0.2306241224284723
39,1ab1a5886996556d5489cec8ca89ce50,select,5393821176,1069,0,0.006437162215039687,0,1,21382,4,9A,,2024-04-14 15:19:28,1.9821237237983067e-07,3.9642474475966135e-06,0.002074688796680498,0.04,True,True,normal,False,False,1,1,immediate,1ab1a5886996556d5489cec8ca89ce50,17179869184.0,0.32055400730069045,0.3205590991390559
40,a206fb7ce59d4c77eff1862e2eddf2d7,select,1582770084,43500,0,0.006921125030783227,0,1,870000,4,1A,,2024-04-14 15:23:46,2.748346107860856e-05,0.0005496692215721712,0.001037344398340249,0.02,True,True,normal,False,False,1,1,immediate,a206fb7ce59d4c77eff1862e2eddf2d7,17179869184.0,0.09842791783713678,0.098937002997254
41,401077287312d318705a60a50737872e,select,44414481160,10022,0,0.049827135889671484,0,1,200440,4,4A,,2024-04-14 15:23:56,2.2564712540255642e-07,4.512942508051129e-06,0.0,0.3,False,False,normal,False,False,0,1,immediate,401077287312d318705a60a50737872e,17179869184.0,2.612111592003762,2.6116902171432868
42,a206fb7ce59d4c77eff1862e2eddf2d7,select,0,43500,0,0,0,1,870000,4,6A,,2024-04-14 15:24:34,2.748346107860856e-05,0.0005496692215721712,0.001037344398340249,0.0,False,False,incremental,False,True,0,1,immediate,a206fb7ce59d4c77eff1862e2eddf2d7,1250000000.0,0.0015369099902448138,0.0010786868660269153
43,9f2cb93dbe6552b82455f24f3d6bede7,select,1346309779,371,0,0.007062919683151242,0,1,7423,4,9A,,2024-04-14 15:25:20,2.7569421482724566e-07,5.513884296544914e-06,0.004149377593360996,0.02,True,True,normal,False,False,1,1,immediate,9f2cb93dbe6552b82455f24f3d6bede7,17179869184.0,0.08397709665276175,0.0841954618000014
44,6658ab6d65044b7afd1b47414532d93a,insert,2612317353,0,307482,0.0035473685924007803,0,1,0,4,3A,8A,2024-04-14 15:25:41,0.0,0.0,0.0031120331950207467,0.19,False,False,normal,True,False,0,0,triggered_by_read,f95d0aaf2553c5e008ebb1b67eb280a1,17179869184.0,0.15409445038598413,0.15409445038598413
45,f95d0aaf2553c5e008ebb1b67eb280a1,select,1094807930,9982,0,0.007799794912388105,0,1,199656,4,8A,,2024-04-14 15:25:41,9.118315134759999e-06,0.00018236630269519998,0.0031120331950207467,0.02,True,True,normal,False,False,2,1,immediate,f95d0aaf2553c5e008ebb1b67eb280a1,17179869184.0,0.07287134259952285,0.07157253623234139
46,6f45052814dd4fd00798d27103a46156,select,0,88139,0,0,0,1,1762797,4,9A,,2024-04-14 15:28:14,7.287964780378048e-05,0.0014575929560756095,0.002074688796680498,0.0,False,False,incremental,False,True,0,1,immediate,6f45052814dd4fd00798d27103a46156,1250000000.0,0.0014919548766077109,0.0012708515550051353
47,a09caa5d80c3cdcf2392cad7dd7aa9b9,select,4098784652,16272,0,0.004649007714698763,0,1,325461,4,3A,,2024-04-14 15:29:02,3.970237804024977e-06,7.940475608049955e-05,0.001037344398340249,0.03,True,True,normal,False,False,1,1,immediate,a09caa5d80c3cdcf2392cad7dd7aa9b9,17179869184.0,0.24420012036011676,0.24478734718516998
48,4cf6b5c39bae8b4e9c2dd775837c5564,select,1430415863,190592,0,0.005086597436657901,0,1,3811840,4,1A,,2024-04-14 15:29:03,0.00013324237022950298,0.0026648474045900595,0.001037344398340249,0.02,True,True,normal,False,False,1,1,immediate,4cf6b5c39bae8b4e9c2dd775837c5564,17179869184.0,0.09133165864405458,0.09262347714419998
49,697c2ccd865060f74f41cbe6bb3fda81,select,1170802689,479,0,0.004479342864557969,0,1,9587,4,3A,,2024-04-14 15:30:12,4.0948659282250464e-07,8.189731856450092e-06,0.0031120331950207467,0.01,True,True,normal,False,False,1,1,immediate,697c2ccd865060f74f41cbe6bb3fda81,17179869184.0,0.07317420191262645,0.07403560975687297
50,990d9682afcc1d6391fa580af8ad32ee,select,10899395175,18503,0,0.015689670896804123,0,1,370060,4,4A,,2024-04-14 15:30:24,1.6976171340626707e-06,3.395234268125341e-05,0.0031120331950207467,0.08,True,True,normal,False,False,1,1,immediate,990d9682afcc1d6391fa580af8ad32ee,17179869184.0,0.6459751606589687,0.6458715389332652
51,49b2401d9d47c660239aefce6fe8e36f,select,1126608159,1369,0,0.003256145680654134,0,1,27380,4,4A,,2024-04-14 15:30:54,1.215151860088739e-06,2.4303037201774783e-05,0.0,0.01,False,False,normal,False,False,0,1,immediate,49b2401d9d47c660239aefce6fe8e36f,17179869184.0,0.06852817742642507,0.0685906827499542
52,1287cc34669b5845dae3218093caa1bc,select,2164149768,618,0,0.0065655497133644426,0,1,12360,4,0A,,2024-04-14 15:30:57,2.855624916251175e-07,5.71124983250235e-06,0.0,0.02,False,False,normal,False,False,0,1,immediate,1287cc34669b5845dae3218093caa1bc,17179869184.0,0.1305998643949921,0.13058225002574927
53,f1fd180ee32708dd863e036173f62ee2,select,54337512970,169374,0,0.06089958806167054,0,1,3387486,4,2A,,2024-04-14 15:31:24,3.117079343505644e-06,6.234158687011288e-05,0.0,0.37,False,False,normal,False,False,0,1,immediate,f1fd180ee32708dd863e036173f62ee2,17179869184.0,3.1943324044862926,3.1944964997852696
54,a73e71cdad8af700087749e55f9ff13f,select,4715999702,2077,0,0.011273219937856578,0,2,62310,4,"6A,0A",,2024-04-14 15:31:43,4.4041563427562745e-07,1.3212469028268823e-05,0.001037344398340249,0.04,True,True,normal,False,False,1,1,immediate,a73e71cdad8af700087749e55f9ff13f,17179869184.0,0.28236219641852794,0.28294061873595333
55,6ed73dbc76bd278d284a723d974480ae,select,1374002696,277,0,0.0017540807105040992,0,1,5541,4,2A,,2024-04-14 15:32:32,2.0166382924324204e-07,4.033276584864841e-06,0.001037344398340249,0.01,True,True,normal,False,False,1,1,immediate,6ed73dbc76bd278d284a723d974480ae,17179869184.0,0.08364212825449983,0.08410932705733767
56,47a582e7b2913026432bbbca0e5443a7,select,8322388684,66720,0,0.018568330283415178,0,1,1334409,4,8A,,2024-04-14 15:33:10,8.016984980147278e-06,0.00016033969960294555,0.002074688796680498,0.07,True,True,normal,False,False,1,1,immediate,47a582e7b2913026432bbbca0e5443a7,17179869184.0,0.4975540780914509,0.49814858289138675
57,8bf4d2ba9a8a84d4a8d0a94679d414d6,select,335894244,18932,0,0.007439502316726731,0,1,378640,4,4A,,2024-04-14 15:33:52,5.636297834267145e-05,0.001127259566853429,0.001037344398340249,0.01,True,True,normal,False,False,1,1,immediate,8bf4d2ba9a8a84d4a8d0a94679d414d6,17179869184.0,0.026839550028614358,0.02756739641020902
58,e7ec4c8b1a3181f8db1ece1409f3fede,select,922913378,17340,0,0.005107655683136968,0,1,346811,4,9A,,2024-04-14 15:34:38,1.8788949983124477e-05,0.00037577899966248957,0.0,0.01,False,False,normal,False,False,0,1,immediate,e7ec4c8b1a3181f8db1ece1409f3fede,17179869184.0,0.057287979127228876,0.057828501079094964
59,04624f3bedad4f445ec4badd59b7d6da,select,612453732,4159,0,0.008523841786034185,0,1,83198,4,2A,,2024-04-14 15:36:09,6.792216399733461e-06,0.00013584432799466922,0.0031120331950207467,0.02,True,True,normal,False,False,1,1,immediate,04624f3bedad4f445ec4badd59b7d6da,17179869184.0,0.042363059347298164,0.04264765323897615
60,b92ebd439b6869131bc50bafa156e483,select,8376870188,353,0,0.010580028471857808,0,2,10590,4,"9A,4A",,2024-04-14 15:37:53,4.2142942479757414e-08,1.2642882743927223e-06,0.005186721991701245,0.06,True,True,normal,False,False,1,1,immediate,b92ebd439b6869131bc50bafa156e483,17179869184.0,0.4955504306535256,0.4957922293010939
61,f975c9ea6f11441048cfcbc8a18f68de,select,12439319422,14039,0,0.014479992467095524,0,1,280780,4,4A,,2024-04-14 15:39:13,1.1285987218216158e-06,2.2571974436432316e-05,0.001037344398340249,0.08,True,True,normal,False,False,1,1,immediate,f975c9ea6f11441048cfcbc8a18f68de,17179869184.0,0.7335829616156269,0.7340911977031999
62,082e29e06d5f880d5c96f73a6ccf8ba3,select,7566978730,2835,0,0.00869494810520694,0,1,56700,4,0A,,2024-04-14 15:40:32,3.7465415209380404e-07,7.49308304187608e-06,0.001037344398340249,0.05,True,True,normal,False,False,1,1,immediate,082e29e06d5f880d5c96f73a6ccf8ba3,17179869184.0,0.4482553884301322,0.44727466956774425
63,f9b552b686ea9b59d82550022d0a2555,select,3481611135,19426,0,0.005291334929592563,0,1,388534,4,8A,,2024-04-14 15:40:33,5.579806284137433e-06,0.00011159612568274865,0.0,0.03,False,False,normal,False,False,0,1,immediate,f9b552b686ea9b59d82550022d0a2555,17179869184.0,0.2066946570969648,0.20656232160413035
64,044fb625f7369dbfd1ad466fb7d351d6,select,5628393486,360798,0,0.009644653027665564,0,2,10824014,4,"3A,2A",,2024-04-14 15:40:54,6.410364619501497e-05,0.0019231093858504491,0.0031120331950207467,0.05,True,True,normal,False,False,1,1,immediate,044fb625f7369dbfd1ad466fb7d351d6,17179869184.0,0.34487063793711525,0.34536024596247694
65,c34e5c257060f40e5547b6efff548f77,select,1069743832,90596,0,0.0046380527076361165,0,1,1811920,4,1A,,2024-04-14 15:41:32,8.468943432057106e-05,0.001693788686411421,0.0,0.01,False,False,normal,False,False,0,1,immediate,c34e5c257060f40e5547b6efff548f77,17179869184.0,0.06610924348253096,0.06605587161050774
66,587eb55803cc533074c12f2f839b87ed,select,28306824412,2460,0,0.03529713130299571,0,1,49200,4,6A,,2024-04-14 15:41:44,8.690483835965513e-08,1.7380967671931027e-06,0.002074688796680498,0.19,True,True,normal,False,False,1,1,immediate,587eb55803cc533074c12f2f839b87ed,17179869184.0,1.667893435602332,1.6691439852662566
67,044fb625f7369dbfd1ad466fb7d351d6,select,0,360764,0,0,0,2,10822955,4,"8A,9A",,2024-04-14 15:41:47,6.410364619501497e-05,0.0019231093858504491,0.0031120331950207467,0.01,False,False,incremental,False,True,0,1,immediate,044fb625f7369dbfd1ad466fb7d351d6,1250000000.0,0.00207999742112316,0.0018151885981152137
68,7ace919ef719ae7a3764e9f2ffed20dc,select,4592586669,1570,0,0.012296269670253419,0,1,31400,4,6A,,2024-04-14 15:42:21,3.4185527963957954e-07,6.8371055927915905e-06,0.0031120331950207467,0.04,True,True,normal,False,False,1,1,immediate,7ace919ef719ae7a3764e9f2ffed20dc,17179869184.0,0.2759882645887588,0.27645337134887493
69,5376265a8777fbe0ac39fa8482cbcdba,select,732339148,389,0,0.0026064059469395524,0,2,11674,4,"4A,8A",,2024-04-14 15:42:37,5.313977769917948e-07,1.5941933309753844e-05,0.002074688796680498,0.01,True,True,normal,False,False,1,1,immediate,5376265a8777fbe0ac39fa8482cbcdba,17179869184.0,0.04718780690910559,0.04682267444320197
70,4d4851e64ea6d11523f3eec8e967872e,select,2788949130,298,0,0.009934111390247536,0,1,5960,4,0A,,2024-04-14 15:44:20,1.0685028163278116e-07,2.137005632655623e-06,0.0031120331950207467,0.03,True,True,normal,False,False,1,1,immediate,4d4851e64ea6d11523f3eec8e967872e,17179869184.0,0.171116420581213,0.1697628336919546
71,36305b1ce47039b35c770858bd288e0d,select,1792360687,61472,0,0.00806500808466127,0,1,1229440,4,4A,,2024-04-14 15:45:22,3.429666832454912e-05,0.0006859333664909824,0.0,0.02,False,False,normal,False,False,0,1,immediate,36305b1ce47039b35c770858bd288e0d,17179869184.0,0.10945282656642574,0.10944339739284821
72,cc3848f3fadc9478d1cf695e60131efb,select,85554523416,14275,0,0.09024411679744775,0,1,285502,4,3A,,2024-04-14 15:45:23,1.668547007225508e-07,3.3370940144510157e-06,0.0,0.56,False,False,normal,False,False,0,1,immediate,cc3848f3fadc9478d1cf695e60131efb,17179869184.0,5.026531470339642,5.026974775079695
73,e8aa5f591ffc0d3e5e1b5f87a6622bb8,select,6224601381,17962,0,0.009756642766403137,0,1,359240,4,4A,,2024-04-14 15:46:32,2.8856466302930314e-06,5.7712932605860626e-05,0.002074688796680498,0.05,True,True,normal,False,False,1,1,immediate,e8aa5f591ffc0d3e5e1b5f87a6622bb8,17179869184.0,0.37078701572919603,0.3695052911376164
74,1210ff7bd9868a36084b7b959133ec2f,select,4338981433,26819,0,0.010508470144672741,0,1,536380,4,1A,,2024-04-14 15:47:13,6.180943710896954e-06,0.00012361887421793907,0.001037344398340249,0.04,True,True,normal,False,False,1,1,immediate,1210ff7bd9868a36084b7b959133ec2f,17179869184.0,0.2603673385097537,0.2612603630883258
75,4e96bd2320622fbf2486e07d7e7b6e2d,select,3808884437,2673,0,0.008131082753782897,0,1,53460,4,1A,,2024-04-14 15:48:09,7.017802834956423e-07,1.4035605669912846e-05,0.001037344398340249,0.03,True,True,normal,False,False,1,1,immediate,4e96bd2320622fbf2486e07d7e7b6e2d,17179869184.0,0.22812038313475624,0.22957675239949366
76,9b35df51e57ce5f0d761b0213aa69df1,select,15726288511,16780,0,0.01780940141553181,0,1,335606,4,8A,,2024-04-14 15:49:03,1.0670240520484097e-06,2.1340481040968193e-05,0.0,0.11,False,False,normal,False,False,0,1,immediate,9b35df51e57ce5f0d761b0213aa69df1,17179869184.0,0.9261246878244654,0.9258899372868035
77,56775999a5923c35460337999aba7ef7,select,1169033901,38065,0,0.005665522944911524,0,1,761300,4,4A,,2024-04-14 15:49:30,3.256107454834195e-05,0.0006512214909668389,0.001037344398340249,0.01,True,True,normal,False,False,1,1,immediate,56775999a5923c35460337999aba7ef7,17179869184.0,0.07459183637199879,0.07379959973801181
78,e6f1ddfeda05164f838cf85006193095,insert,345149745,0,628422,0.0020636660781711753,0,1,0,4,4A,7A,2024-04-14 15:49:35,0.0,0.0,0.002074688796680498,0.36,False,False,normal,True,False,0,0,triggered_by_read,bf5360a52d6206cfc15f54924f90b8ff,17179869184.0,0.021661508935101895,0.021661508935101895
