query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load
9b2ae86d710fbda953dd102b1d174e07,select,653225972,24826,0,0.001910163428520909,0,1,496520,2.0,3A,,2024-04-14 13:14:40,3.800522493615731e-05,0.0007601044987231463,0.0,0.03
cd48e41daec7f6506239e0bf7e48069e,select,1199834589,39653,0,0.002547468765669022,0,1,793060,2.0,0A,,2024-04-14 13:14:45,3.304872218515447e-05,0.0006609744437030895,0.0020920502092050207,0.05
7e010752dbf1d30944316010008eb5f1,select,4018926185,6716,0,0.007601851216432056,0,1,134320,2.0,3A,,2024-04-14 13:20:44,1.671093145494037e-06,3.342186290988074e-05,0.0010460251046025104,0.04
21a02c48250d27c0ef9c85b49bbf19f1,select,499873105,625,0,0.0014816477415040261,0,1,12500,2.0,0A,,2024-04-14 13:21:13,1.2503173180321435e-06,2.500634636064287e-05,0.0020920502092050207,0.01
d9b3f8ad7abc2f276e3f02b862ce0311,select,1665525573,81542,0,0.006023856202290278,0,1,1630840,2.0,0A,,2024-04-14 13:22:48,4.895871989111752e-05,0.0009791743978223503,0.0020920502092050207,0.1
d12a18f8fb0a526a051915d6fbf125a3,select,3313411386,112635,0,0.005850526289587636,0,2,3379050,2.0,"3A,8A",,2024-04-14 13:24:13,3.399366600715846e-05,0.0010198099802147538,0.0010460251046025104,0.14
0e5482bc0bed6136cb5edcb9b337681a,select,8262328762,239,0,0.009893339535079211,0,1,4780,2.0,3A,,2024-04-14 13:24:24,2.8926469387081984e-08,5.785293877416397e-07,0.0010460251046025104,0.07
ad92b6edaa1e1ff2facf5b9cd02b8a39,select,6125855398,47090,0,0.008568975337801555,0,1,941800,2.0,3A,,2024-04-14 13:26:22,7.687089710830291e-06,0.00015374179421660583,0.0020920502092050207,0.1
f713c6d8aa687efb275fff2facbbdd42,select,1514512795,3993,0,0.0038137490538009164,0,2,119790,2.0,"3A,0A",,2024-04-14 13:29:33,2.6364914269344286e-06,7.909474280803287e-05,0.0010460251046025104,0.02
7fc143bdda58003ada1b1b018514114a,select,588707670,1454,0,0.0032978496504186684,0,2,43620,2.0,"3A,0A",,2024-04-14 13:32:41,2.469816640914497e-06,7.40944992274349e-05,0.0010460251046025104,0.01
dd574a5a4590a485d36a2bf2cacd63ef,select,803740547,152,0,0.008213281540373618,0,2,4560,2.0,"8A,0A",,2024-04-14 13:32:53,1.8911575453963007e-07,5.673472636188902e-06,0.0020920502092050207,0.02
d58c3e9bb210817fad1d3a8818934046,select,1695256749,35395,0,0.003988208248352592,0,1,707900,2.0,3A,,2024-04-14 13:35:23,2.0878843290775184e-05,0.00041757686581550367,0.0031380753138075313,0.05
dc86b7681caafd984fb5fb0c0ca2042b,select,1265073778,10581,0,0.0075531911380087085,0,1,211620,2.0,0A,,2024-04-14 13:35:28,8.363939071385922e-06,0.00016727878142771844,0.0031380753138075313,0.03
d0ffd9964478544c096c222168e90498,select,248504286,54335,0,0.004545726744696359,0,1,1086700,2.0,8A,,2024-04-14 13:37:33,0.0002186481403383119,0.004372962806766238,0.0041841004184100415,0.06
082e29e06d5f880d5c96f73a6ccf8ba3,select,7566978730,2835,0,0.00869494810520694,0,1,56700,2.0,3A,,2024-04-14 13:37:49,3.7465415209380404e-07,7.49308304187608e-06,0.0010460251046025104,0.06
ba692d7b790435f1ed5ae528ddf90878,select,286006325,27369,0,0.002935580484548784,0,2,821070,2.0,"8A,0A",,2024-04-14 13:39:04,9.569368789309117e-05,0.0028708106367927354,0.0020920502092050207,0.03
bbb43ff277401dfeb52b9f72eb6800d4,select,2055463569,4823,0,0.005044900353579094,0,1,96460,2.0,3A,,2024-04-14 13:39:08,2.346429327544068e-06,4.692858655088136e-05,0.0010460251046025104,0.03
e0400178f04e05515fd679063f566fb7,select,11556694876,4504,0,0.015166521719417143,0,1,90080,2.0,0A,,2024-04-14 13:48:30,3.8973080524549793e-07,7.794616104909959e-06,0.0010460251046025104,0.1
21facd42cb43296b72c5f6c53cc368ef,select,17260082451,673,0,0.022735508744767065,0,1,13460,2.0,0A,,2024-04-14 13:49:03,3.8991702496821405e-08,7.79834049936428e-07,0.0010460251046025104,0.14
9ca9ab7f1f83c94c404737d6968c58bd,select,68754329,29693,0,0.0028576802131483952,0,2,890790,2.0,"8A,0A",,2024-04-14 13:49:06,0.00043187098807989237,0.012956129642396771,0.0020920502092050207,0.03
bcd58dbb05065b2ab32c52acaf261866,select,45836790703,18802,0,0.04690483637246059,0,1,376040,2.0,0A,,2024-04-14 13:51:09,4.101945121295199e-07,8.2038902425904e-06,0.0010460251046025104,0.38
c0d59af36d9e3fef08514075c59cead2,select,11569978308,11584,0,0.017151492031678515,0,1,231680,2.0,3A,,2024-04-14 13:52:10,1.0012119030500087e-06,2.0024238061000173e-05,0.0020920502092050207,0.11
79d55fa8f21480ee5a96b19d8a1a93b6,select,1077026511,6386,0,0.005904816978742273,0,1,127720,2.0,3A,,2024-04-14 13:58:24,5.929287658918175e-06,0.0001185857531783635,0.0010460251046025104,0.02
32de71988888345b6368618db92b9529,select,2545733837,1905,0,0.007594968882804013,0,1,38100,2.0,8A,,2024-04-14 14:01:15,7.48310751231139e-07,1.496621502462278e-05,0.0020920502092050207,0.03
dd574a5a4590a485d36a2bf2cacd63ef,select,803740547,152,0,0.008213281540373618,0,2,4560,2.0,"0A,3A",,2024-04-14 14:02:08,1.8911575453963007e-07,5.673472636188902e-06,0.0020920502092050207,0.02
3c8d6986a54871b0ebfaf7d70c792b00,select,9067281016,3431868,0,0.01007893106905082,0,1,68637360,2.0,3A,,2024-04-14 14:06:29,0.0003784892068464816,0.007569784136929632,0.0031380753138075313,3.5
4e9e1592a4559a0893ebe91cd8fe2187,select,4928895356,23166,0,0.00890341656927389,0,1,463320,2.0,8A,,2024-04-14 14:07:45,4.700038918821794e-06,9.400077837643588e-05,0.0010460251046025104,0.07
7ace919ef719ae7a3764e9f2ffed20dc,select,4592586669,1570,0,0.012296269670253419,0,1,31400,2.0,3A,,2024-04-14 14:09:56,3.4185527963957954e-07,6.8371055927915905e-06,0.0031380753138075313,0.05
dd574a5a4590a485d36a2bf2cacd63ef,select,803740547,152,0,0.008213281540373618,0,2,4560,3.0,"3A,0A",,2024-04-14 14:14:59,1.8911575453963007e-07,5.673472636188902e-06,0.0020920502092050207,0.02
c86fbde9a005e2bd76de20f92c3a5e33,select,1162960469,46491,0,0.0015422035284539722,0,1,929820,3.0,0A,,2024-04-14 14:16:05,3.997642330867568e-05,0.0007995284661735136,0.0010460251046025104,0.06
66de62a8ec078493a8ca83e7abb55606,select,3904827574,4368,0,0.0057100271507463,0,1,87360,3.0,3A,,2024-04-14 14:17:09,1.1186153337688965e-06,2.2372306675377928e-05,0.0,0.04
587eb55803cc533074c12f2f839b87ed,select,28306824412,2460,0,0.03529713130299571,0,1,49200,3.0,0A,,2024-04-14 14:21:00,8.690483835965513e-08,1.7380967671931027e-06,0.0020920502092050207,0.24
7d7d23d8779f3461ac699f71b28ea595,select,3386867262,210160,0,0.006949794923442864,0,1,4203200,3.0,0A,,2024-04-14 14:23:20,6.2051442747094e-05,0.00124102885494188,0.0010460251046025104,0.24
7625b8fa4d2655f24836b885b2a13920,select,541489365,5067,0,0.003944146802294562,0,2,152010,3.0,"3A,0A",,2024-04-14 14:23:57,9.357524500965962e-06,0.0002807257350289788,0.0031380753138075313,0.01
a9861c21da789e96a78f083b233f0e9e,select,3656922603,303,0,0.0071356134785254925,0,1,6060,3.0,3A,,2024-04-14 14:24:03,8.285655259737527e-08,1.6571310519475055e-06,0.0010460251046025104,0.03
4e1f9cee17b05a5f64265aaabd409466,select,2177339398,3203,0,0.002615773479256269,0,2,96090,3.0,"0A,8A",,2024-04-14 14:25:54,1.4710614261341722e-06,4.4131842784025166e-05,0.0020920502092050207,0.02
4d4851e64ea6d11523f3eec8e967872e,select,2788949130,298,0,0.009934111390247536,0,1,5960,3.0,8A,,2024-04-14 14:26:08,1.0685028163278116e-07,2.137005632655623e-06,0.0031380753138075313,0.03
4a4ca903fe2a87e783078e49b0141fc8,select,5091277750,14252,0,0.007436547391771939,0,1,285040,3.0,0A,,2024-04-14 14:26:42,2.799297288386987e-06,5.598594576773974e-05,0.0020920502092050207,0.06
4e9e1592a4559a0893ebe91cd8fe2187,select,4928895356,23166,0,0.00890341656927389,0,1,463320,3.0,8A,,2024-04-14 14:30:17,4.700038918821794e-06,9.400077837643588e-05,0.0010460251046025104,0.07
9f2cb93dbe6552b82455f24f3d6bede7,select,1345693816,371,0,0.007062919683151242,0,1,7420,3.0,0A,,2024-04-14 14:31:30,2.7569421482724566e-07,5.513884296544914e-06,0.0041841004184100415,0.02
24d14552a9102c75136bf0ef4fdcdfce,select,429266077,30131,0,0.0019431036779202198,0,1,602620,3.0,0A,,2024-04-14 14:37:27,7.019189638877521e-05,0.0014038379277755042,0.0010460251046025104,0.04
1ac6e22761c4872c720534ab17119ae8,select,979597899,11829,0,0.004432285199589253,0,2,354870,3.0,"8A,0A",,2024-04-14 14:39:18,1.2075362770862782e-05,0.00036226088312588345,0.0,0.02
a1513067671b7ef23b1d29cac1f8484c,select,303999314,6311,0,0.004104081309702751,0,1,126220,3.0,3A,,2024-04-14 14:46:41,2.0759915267440372e-05,0.00041519830534880747,0.0020920502092050207,0.01
b92ebd439b6869131bc50bafa156e483,select,8376254225,353,0,0.010580028471857808,0,2,10590,3.0,"0A,3A",,2024-04-14 14:46:45,4.2142942479757414e-08,1.2642882743927223e-06,0.005230125523012552,0.07
f1feb1d5619a44603f5668df66d9e53c,select,1108614786,34678076,0,0.006416027154662257,0,1,693561520,3.0,8A,,2024-04-14 14:47:31,0.03128054617160771,0.6256109234321542,0.0020920502092050207,34.69
01a66b9e116575d77df82de7ab4fb676,select,2827131192,951,0,0.004173572414024922,0,2,28530,3.0,"3A,0A",,2024-04-14 14:47:53,3.363833990764444e-07,1.0091501972293332e-05,0.0,0.03
e191735262f462ca788624c23a0e99c6,select,8993476076,366,0,0.01428185024459546,0,1,7320,3.0,3A,,2024-04-14 14:54:57,4.069616652194228e-08,8.139233304388455e-07,0.0,0.08
06e2ea3b828f1346bb056af1cafa9ea8,select,117302421,624,0,0.0011715166908827953,0,2,18720,3.0,"8A,0A",,2024-04-14 14:54:59,5.319583301695026e-06,0.0001595874990508508,0.0041841004184100415,0.0
18997263971898738eee2d8dd379a079,select,174406436,19468,0,0.0005352479781492986,0,1,389360,3.0,3A,,2024-04-14 14:55:36,0.00011162432101989631,0.002232486420397926,0.0,0.02
a95d0fbf0c23790e9fc44f8ed955a7f1,select,8089648495,113524,0,0.012916973402057845,0,1,2270480,3.0,8A,,2024-04-14 14:56:58,1.4033242614949983e-05,0.0002806648522989997,0.0020920502092050207,0.18
05b4845dc83b3be78a65c17c1350d210,select,2152232966,17482,0,0.006212350826992932,0,2,524460,3.0,"0A,3A",,2024-04-14 14:59:34,8.12272661750503e-06,0.00024368179852515094,0.0,0.04
7d7d23d8779f3461ac699f71b28ea595,select,3386867262,210160,0,0.006949794923442864,0,1,4203200,3.0,8A,,2024-04-14 15:00:56,6.2051442747094e-05,0.00124102885494188,0.0010460251046025104,0.24
6364634be788ee56fc0059a979680ccb,select,381397074,1574,0,0.0016199506119392402,0,1,31480,3.0,3A,,2024-04-14 15:04:29,4.126932552188379e-06,8.253865104376758e-05,0.0,0.01
62569b87613e95ce376c5e804879fbd8,select,17491639014,221577,0,0.0178216113956997,0,1,4431540,3.0,8A,,2024-04-14 15:05:16,1.2667595061998116e-05,0.00025335190123996235,0.0,0.36
82a1e208b12b0ed0e5bd248892ffa119,select,3803868483,3112,0,0.010196859870718819,0,1,62240,3.0,3A,,2024-04-14 15:08:50,8.181145099805492e-07,1.6362290199610985e-05,0.0010460251046025104,0.04
8a2f20e7f227c23f95c4597249ae81d4,select,955787310,1413,0,0.012977209061408222,0,1,28260,3.0,0A,,2024-04-14 15:12:21,1.4783623775042587e-06,2.9567247550085174e-05,0.0010460251046025104,0.03
835a01daca406a040afb20c67f4e4180,select,265074400,6859,0,0.009304475413725073,0,1,137180,4.0,0A,,2024-04-14 15:15:44,2.5875754127897677e-05,0.0005175150825579535,0.0020920502092050207,0.02
04624f3bedad4f445ec4badd59b7d6da,select,612024081,4157,0,0.008523841786034185,0,1,83140,4.0,8A,,2024-04-14 15:16:14,6.792216399733461e-06,0.00013584432799466922,0.0031380753138075313,0.02
c4abdececc0fe4b09b55e3d160e3b393,select,103505147,30753,0,0.0016499279214515195,0,1,615060,4.0,3A,,2024-04-14 15:16:36,0.00029711565937875535,0.005942313187575107,0.0010460251046025104,0.03
cfd086980916764f5b4a460b0cd77c39,select,16530897682,953,0,0.01737349225335793,0,2,28590,4.0,"3A,0A",,2024-04-14 15:20:36,5.764962183739684e-08,1.7294886551219051e-06,0.0,0.13
e7a4920641dfd8dabd3cc8fa2e13c876,select,1852232488,715493,0,0.004705739582711503,0,1,14309860,4.0,3A,,2024-04-14 15:21:26,0.00038628682124703127,0.007725736424940626,0.0010460251046025104,0.73
b6936c83e297f03bee95f99fdd654a7f,select,2217161166,436668,0,0.0030418626297518524,0,1,8733360,4.0,0A,,2024-04-14 15:27:10,0.0001969491468172323,0.0039389829363446465,0.0010460251046025104,0.46
57c3fbdca1f66309a07798cadb341401,select,13674204397,10233,0,0.017888236760215007,0,2,306990,4.0,"8A,3A",,2024-04-14 15:28:52,7.483433553359075e-07,2.2450300660077225e-05,0.0020920502092050207,0.12
a05dbf47c7ab7b2e9d48e59afde0bf97,select,599820458,4820,0,0.002589714600789775,0,1,96400,4.0,8A,,2024-04-14 15:30:31,8.03573792076295e-06,0.000160714758415259,0.0,0.01
e65176be6438aa2a0c608917d01805b1,select,384343656,170732,0,0.004146897267050086,0,1,3414640,4.0,8A,,2024-04-14 15:31:02,0.00044421703684891835,0.008884340736978366,0.0020920502092050207,0.18
923cd5ca205fd127c51551d32e20fca8,select,9573531412,18292,0,0.009921329422585334,0,2,548760,4.0,"0A,8A",,2024-04-14 15:35:58,1.9106847006394927e-06,5.732054101918478e-05,0.0031380753138075313,0.09
c09cc7eb14d2c6eea7e20f834eb50082,select,1184882255,31610,0,0.0023585025810741156,0,1,632200,4.0,8A,,2024-04-14 15:38:37,2.6677756263638195e-05,0.000533555125272764,0.0,0.04
d12a18f8fb0a526a051915d6fbf125a3,select,3313411386,112635,0,0.005850526289587636,0,2,3379050,4.0,"8A,3A",,2024-04-14 15:39:43,3.399366600715846e-05,0.0010198099802147538,0.0010460251046025104,0.14
9b35df51e57ce5f0d761b0213aa69df1,select,15725981029,16780,0,0.01780940141553181,0,1,335600,4.0,0A,,2024-04-14 15:45:44,1.0670240520484097e-06,2.1340481040968193e-05,0.0010460251046025104,0.14
983e2a61799b754faa6bc60eb7ea39cd,select,379718451,3189,0,0.002995575487406696,0,1,63780,4.0,3A,,2024-04-14 15:48:00,8.398327738885672e-06,0.00016796655477771346,0.0,0.01
aa89eb5b62a800a5e5e5090846193512,select,222946310,18193,0,0.0032541189211433615,0,1,363860,4.0,3A,,2024-04-14 15:48:51,8.160260647507465e-05,0.001632052129501493,0.0010460251046025104,0.02
7fef3048ad01c7f1f1fd18bd8667da62,select,1937902682,33560,0,0.00432937019896717,0,1,671200,4.0,3A,,2024-04-14 15:54:28,1.7317691085170807e-05,0.0003463538217034162,0.0010460251046025104,0.05
f0d730a938a9f7e5c4d41b673ab94218,select,396506664,4473,0,0.0029378007505447205,0,2,134190,4.0,"3A,8A",,2024-04-14 15:59:01,1.1281020991869131e-05,0.0003384306297560739,0.0,0.01
75b65179668fc519b86574adb681615c,select,62132750910,24345,0,0.06346989335956428,0,1,486900,4.0,3A,,2024-04-14 15:59:20,3.9182234237888503e-07,7.8364468475777e-06,0.0,0.52
e37d5472942a23ad6343e69798e7c089,select,1250285808,3798,0,0.005146917445173644,0,1,75960,4.0,0A,,2024-04-14 16:03:23,3.037705439586978e-06,6.075410879173956e-05,0.0010460251046025104,0.02
044fb625f7369dbfd1ad466fb7d351d6,select,5626918614,360706,0,0.009644653027665564,0,2,10821180,4.0,"0A,8A",,2024-04-14 16:06:32,6.410364619501497e-05,0.0019231093858504491,0.0031380753138075313,0.41
c9635b6cbb7a525e53714d23ff333d32,select,5566100154,1042,0,0.009166832398130379,0,2,31260,4.0,"3A,0A",,2024-04-14 16:07:08,1.872046803274248e-07,5.616140409822744e-06,0.0010460251046025104,0.05
e9b6f5fb4f5f5fdd8b15321d9dcb1ea4,select,1214600423,9628,0,0.0030223718897156517,0,1,192560,4.0,0A,,2024-04-14 16:08:53,7.926886750310311e-06,0.00015853773500620622,0.0020920502092050207,0.02
a11cf0971b7367697fd0124d4f06448c,select,1991656602,5051,0,0.0036839391782132955,0,1,101020,4.0,3A,,2024-04-14 16:09:27,2.5360797614045716e-06,5.0721595228091436e-05,0.0010460251046025104,0.02
990d9682afcc1d6391fa580af8ad32ee,select,10899395175,18503,0,0.015689670896804123,0,1,370060,4.0,8A,,2024-04-14 16:09:50,1.6976171340626707e-06,3.395234268125341e-05,0.0031380753138075313,0.11
b32518b427aeaf882ca59e6533a13c45,select,25914364410,2777,0,0.03324384827065884,0,1,55540,4.0,8A,,2024-04-14 16:11:00,1.0716064480934727e-07,2.143212896186945e-06,0.0020920502092050207,0.22
86d426ca52887b8caf2e4ad9d2976ae5,select,35376720,32,0,0.003441882362531008,0,1,640,4.0,3A,,2024-04-14 16:11:00,9.045496586455725e-07,1.809099317291145e-05,0.0,0.01
10536673c9dfc75e3e890563e319583d,select,498901671,1901,0,0.0012715474070276425,0,1,38020,4.0,0A,,2024-04-14 16:11:10,3.8103700799190146e-06,7.62074015983803e-05,0.0020920502092050207,0.01
1ab1a5886996556d5489cec8ca89ce50,select,5393205213,1069,0,0.006437162215039687,0,1,21380,4.0,0A,,2024-04-14 16:11:36,1.9821237237983067e-07,3.9642474475966135e-06,0.0020920502092050207,0.05
f56b7bbd6f3b1933ae0f1a4dfc6acd1c,select,1780651041,11479,0,0.0033501327132410175,0,2,344370,5.0,"0A,8A",,2024-04-14 16:17:29,6.446518568598079e-06,0.00019339555705794238,0.0,0.03
6e93f3e1b39b855023a58189dc3b750f,select,2296222219,27188,0,0.0033767819064871823,0,1,543760,5.0,0A,,2024-04-14 16:18:04,1.1840317446209678e-05,0.00023680634892419357,0.0020920502092050207,0.05
b40869219edcef4318cc1bf175754705,select,32808902849,5804,0,0.03752983651287103,0,1,116080,5.0,8A,,2024-04-14 16:19:22,1.7690320297244877e-07,3.5380640594489755e-06,0.0,0.27
ff92cac87e265048305a136d6f1e2149,select,1489858272,17870,0,0.0036580908088097706,0,3,714800,5.0,"0A,3A,8A",,2024-04-14 16:20:28,1.1994429494297563e-05,0.00047977717977190247,0.0,0.03
9f5f514066f69345395c9be5c7d2559c,select,2214886099,5415528,0,0.014785501740163038,0,1,108310560,5.0,3A,,2024-04-14 16:21:03,0.0024450593655561156,0.048901187311122314,0.0,5.45
f85e07c90dc6f4354016ef660e06507e,select,3334342158,111030,0,0.011003030021860812,0,1,2220600,5.0,8A,,2024-04-14 16:23:04,3.329892216778312e-05,0.0006659784433556623,0.0010460251046025104,0.15
f11d23be8b2b43cd631fcb37b32ec3bd,select,683676811,29955,0,0.0031426382126594444,0,2,898650,5.0,"0A,3A",,2024-04-14 16:24:18,4.381456196559518e-05,0.0013144368589678552,0.0010460251046025104,0.04
48d7d15da8c87aeac9ff7a3a560fe193,select,7224310287,2343,0,0.009887561821525233,0,2,70290,5.0,"3A,0A",,2024-04-14 16:24:59,3.243216178319723e-07,9.72964853495917e-06,0.0010460251046025104,0.06
b60ec0cee1ca6d24bf117caf61bbc7bb,select,5261942896,6326,0,0.006328230628466292,0,2,189780,5.0,"0A,8A",,2024-04-14 16:25:24,1.2022175316286442e-06,3.606652594885933e-05,0.0,0.05
b92ebd439b6869131bc50bafa156e483,select,8376254225,353,0,0.010580028471857808,0,2,10590,5.0,"3A,0A",,2024-04-14 16:31:25,4.2142942479757414e-08,1.2642882743927223e-06,0.005230125523012552,0.07
0d9b1af3bad349588db096bda0621f39,select,3119735840,88063,0,0.011537438433415377,0,1,1761260,5.0,8A,,2024-04-14 16:31:56,2.8227710458972705e-05,0.0005645542091794541,0.0010460251046025104,0.13
3179ca071dd1592be51ac524073d7c3d,select,871555530,4573,0,0.009520057287554293,0,1,91460,5.0,0A,,2024-04-14 16:38:46,5.2469404904125845e-06,0.0001049388098082517,0.0010460251046025104,0.02
53473be2038750612d8e9a90b336d5a1,select,152694184,31443,0,0.0019858233157280724,0,1,628860,5.0,0A,,2024-04-14 16:42:07,0.0002059213990756845,0.00411842798151369,0.0031380753138075313,0.04
f23bc6c7d69a8a88e600d5082c2d80a2,select,28637988066,908,0,0.03296265815845761,0,2,27240,5.0,"0A,8A",,2024-04-14 16:42:10,3.170613794193206e-08,9.511841382579616e-07,0.0010460251046025104,0.23
b5fcaec7c1e1d4ee8d7ed996518a9bed,select,864160494,184564,0,0.005031474507622775,0,1,3691280,5.0,8A,,2024-04-14 16:44:56,0.00021357606750303492,0.004271521350060699,0.0010460251046025104,0.2
9b35df51e57ce5f0d761b0213aa69df1,select,15725981029,16780,0,0.01780940141553181,0,1,335600,5.0,3A,,2024-04-14 16:45:14,1.0670240520484097e-06,2.1340481040968193e-05,0.0010460251046025104,0.14
990d9682afcc1d6391fa580af8ad32ee,select,10899395175,18503,0,0.015689670896804123,0,1,370060,5.0,3A,,2024-04-14 16:48:08,1.6976171340626707e-06,3.395234268125341e-05,0.0031380753138075313,0.11
