,query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load,cache_result,cache_ir,execution,write_delta,was_cached,cache_writes,cache_reads,execution_trigger,triggered_by,threshold,network_speed,total_runtime,runtime
25,63b19168043d79d20218005a3338cf37,select,1479752962,69287,0,0.011253743497622721,0,1,1385740,1.0,8A,,2024-04-14 13:10:55,4.6823356181259666e-05,0.0009364671236251933,0.0010460251046025104,0.03,True,True,normal,False,False,1,1,immediate,63b19168043d79d20218005a3338cf37,5.520434782608696,17179869184.0,0.09668476036341478,0.09520550672072163
26,6f45052814dd4fd00798d27103a46156,select,1208773679,88095,0,0.008322238434354035,0,1,1761900,1.0,8A,,2024-04-14 13:11:41,7.287964780378048e-05,0.0014575929560756095,0.0020920502092050207,0.02,True,True,normal,False,False,1,1,immediate,6f45052814dd4fd00798d27103a46156,5.520434782608696,17179869184.0,0.07982364686210798,0.07804183043400895
27,8a2f20e7f227c23f95c4597249ae81d4,select,955787310,1413,0,0.012977209061408222,0,1,28260,1.0,0A,,2024-04-14 13:13:17,1.4783623775042587e-06,2.9567247550085174e-05,0.0010460251046025104,0.02,True,True,normal,False,False,1,1,immediate,8a2f20e7f227c23f95c4597249ae81d4,5.520434782608696,17179869184.0,0.06481260053708685,0.06582767952172539
28,9b2ae86d710fbda953dd102b1d174e07,select,653225972,24826,0,0.001910163428520909,0,1,496520,2.0,3A,,2024-04-14 13:14:40,3.800522493615731e-05,0.0007601044987231463,0.0,0.01,False,False,normal,False,False,0,1,immediate,9b2ae86d710fbda953dd102b1d174e07,5.520434782608696,17179869184.0,0.04042862505592593,0.04010163985476943
29,cd48e41daec7f6506239e0bf7e48069e,select,1199834589,39653,0,0.002547468765669022,0,1,793060,2.0,0A,,2024-04-14 13:14:45,3.304872218515447e-05,0.0006609744437030895,0.0020920502092050207,0.01,True,True,normal,False,False,1,1,immediate,cd48e41daec7f6506239e0bf7e48069e,5.520434782608696,17179869184.0,0.07469112685969101,0.07378939565305198
30,7e010752dbf1d30944316010008eb5f1,select,4018926185,6716,0,0.007601851216432056,0,1,134320,2.0,3A,,2024-04-14 13:20:44,1.671093145494037e-06,3.342186290988074e-05,0.0010460251046025104,0.03,True,True,normal,False,False,1,1,immediate,7e010752dbf1d30944316010008eb5f1,5.520434782608696,17179869184.0,0.2413018183797187,0.2408721506697722
31,21a02c48250d27c0ef9c85b49bbf19f1,select,499873105,625,0,0.0014816477415040261,0,1,12500,2.0,0A,,2024-04-14 13:21:13,1.2503173180321435e-06,2.500634636064287e-05,0.0020920502092050207,0.0,True,True,normal,False,False,1,1,immediate,21a02c48250d27c0ef9c85b49bbf19f1,5.520434782608696,17179869184.0,0.03378651035911288,0.03379162820831109
32,d9b3f8ad7abc2f276e3f02b862ce0311,select,1665525573,81542,0,0.006023856202290278,0,1,1630840,2.0,0A,,2024-04-14 13:22:48,4.895871989111752e-05,0.0009791743978223503,0.0020920502092050207,0.02,True,True,normal,False,False,1,1,immediate,d9b3f8ad7abc2f276e3f02b862ce0311,5.520434782608696,17179869184.0,0.10514546726344348,0.10429229562457483
33,d12a18f8fb0a526a051915d6fbf125a3,select,3313411386,112635,0,0.005850526289587636,0,2,3379050,2.0,"3A,8A",,2024-04-14 13:24:13,3.399366600715846e-05,0.0010198099802147538,0.0010460251046025104,0.03,True,True,normal,False,False,1,1,immediate,d12a18f8fb0a526a051915d6fbf125a3,5.520434782608696,17179869184.0,0.20168315121657293,0.2007778677473477
34,0e5482bc0bed6136cb5edcb9b337681a,select,8262328762,239,0,0.009893339535079211,0,1,4780,2.0,3A,,2024-04-14 13:24:24,2.8926469387081984e-08,5.785293877416397e-07,0.0010460251046025104,0.06,True,True,normal,False,False,1,1,immediate,0e5482bc0bed6136cb5edcb9b337681a,5.520434782608696,17179869184.0,0.4885035818694564,0.4884358116878372
35,ad92b6edaa1e1ff2facf5b9cd02b8a39,select,6125855398,47090,0,0.008568975337801555,0,1,941800,2.0,3A,,2024-04-14 13:26:22,7.687089710830291e-06,0.00015374179421660583,0.0020920502092050207,0.04,True,True,normal,False,False,1,1,immediate,ad92b6edaa1e1ff2facf5b9cd02b8a39,5.520434782608696,17179869184.0,0.36537589905977447,0.36444818498402004
36,f713c6d8aa687efb275fff2facbbdd42,select,1514512795,3993,0,0.0038137490538009164,0,2,119790,2.0,"3A,0A",,2024-04-14 13:29:33,2.6364914269344286e-06,7.909474280803287e-05,0.0010460251046025104,0.01,True,True,normal,False,False,1,1,immediate,f713c6d8aa687efb275fff2facbbdd42,5.520434782608696,17179869184.0,0.09363569976447667,0.09340019479938604
37,7fc143bdda58003ada1b1b018514114a,select,588707670,1454,0,0.0032978496504186684,0,2,43620,2.0,"3A,0A",,2024-04-14 13:32:41,2.469816640914497e-06,7.40944992274349e-05,0.0010460251046025104,0.01,True,True,normal,False,False,1,1,immediate,7fc143bdda58003ada1b1b018514114a,5.520434782608696,17179869184.0,0.03945524842370132,0.03805942828929959
38,dd574a5a4590a485d36a2bf2cacd63ef,select,803740547,152,0,0.008213281540373618,0,2,4560,2.0,"8A,0A",,2024-04-14 13:32:53,1.8911575453963007e-07,5.673472636188902e-06,0.0020920502092050207,0.02,True,True,normal,False,False,1,1,immediate,dd574a5a4590a485d36a2bf2cacd63ef,5.520434782608696,17179869184.0,0.053607588323142025,0.05459004473577144
39,d58c3e9bb210817fad1d3a8818934046,select,0,35395,0,0,0,1,707900,2.0,3A,,2024-04-14 13:35:23,2.0878843290775184e-05,0.00041757686581550367,0.0031380753138075313,0.0,False,False,incremental,False,True,0,1,immediate,d58c3e9bb210817fad1d3a8818934046,5.520434782608696,1250000000.0,0.0010670415842794377,0.0019810845579317886
40,dc86b7681caafd984fb5fb0c0ca2042b,select,1265073778,10581,0,0.0075531911380087085,0,1,211620,2.0,0A,,2024-04-14 13:35:28,8.363939071385922e-06,0.00016727878142771844,0.0031380753138075313,0.02,True,True,normal,False,False,1,1,immediate,dc86b7681caafd984fb5fb0c0ca2042b,5.520434782608696,17179869184.0,0.07963458980433417,0.08002504004417085
41,d0ffd9964478544c096c222168e90498,select,248504286,54335,0,0.004545726744696359,0,1,1086700,2.0,8A,,2024-04-14 13:37:33,0.0002186481403383119,0.004372962806766238,0.0041841004184100415,0.01,True,True,normal,False,False,1,1,immediate,d0ffd9964478544c096c222168e90498,5.520434782608696,17179869184.0,0.020925457810600602,0.020526207714691803
42,082e29e06d5f880d5c96f73a6ccf8ba3,select,7566978730,2835,0,0.00869494810520694,0,1,56700,2.0,3A,,2024-04-14 13:37:49,3.7465415209380404e-07,7.49308304187608e-06,0.0010460251046025104,0.05,True,True,normal,False,False,1,1,immediate,082e29e06d5f880d5c96f73a6ccf8ba3,5.520434782608696,17179869184.0,0.4480393288870486,0.44824755733939103
43,ba692d7b790435f1ed5ae528ddf90878,select,286006325,27369,0,0.002935580484548784,0,2,821070,2.0,"8A,0A",,2024-04-14 13:39:04,9.569368789309117e-05,0.0028708106367927354,0.0020920502092050207,0.01,True,True,normal,False,False,1,1,immediate,ba692d7b790435f1ed5ae528ddf90878,5.520434782608696,17179869184.0,0.021832192297206274,0.02161752301768609
44,bbb43ff277401dfeb52b9f72eb6800d4,select,2055463569,4823,0,0.005044900353579094,0,1,96460,2.0,3A,,2024-04-14 13:39:08,2.346429327544068e-06,4.692858655088136e-05,0.0010460251046025104,0.02,True,True,normal,False,False,1,1,immediate,bbb43ff277401dfeb52b9f72eb6800d4,5.520434782608696,17179869184.0,0.125183930006276,0.1254483818281876
45,e0400178f04e05515fd679063f566fb7,select,0,4504,0,0,0,1,90080,2.0,0A,,2024-04-14 13:48:30,3.8973080524549793e-07,7.794616104909959e-06,0.0010460251046025104,0.0,False,False,incremental,False,True,0,1,immediate,e0400178f04e05515fd679063f566fb7,5.520434782608696,1250000000.0,0.001751308516568487,0.0011598662072151325
46,21facd42cb43296b72c5f6c53cc368ef,select,17260082451,673,0,0.022735508744767065,0,1,13460,2.0,0A,,2024-04-14 13:49:03,3.8991702496821405e-08,7.79834049936428e-07,0.0010460251046025104,0.12,True,True,normal,False,False,1,1,immediate,21facd42cb43296b72c5f6c53cc368ef,5.520434782608696,17179869184.0,1.0192058934682342,1.0190488253352283
47,9ca9ab7f1f83c94c404737d6968c58bd,select,68754329,29693,0,0.0028576802131483952,0,2,890790,2.0,"8A,0A",,2024-04-14 13:49:06,0.00043187098807989237,0.012956129642396771,0.0020920502092050207,0.01,True,True,normal,False,False,1,1,immediate,9ca9ab7f1f83c94c404737d6968c58bd,5.520434782608696,17179869184.0,0.008638001823900539,0.009338235426680165
48,bcd58dbb05065b2ab32c52acaf261866,select,45836790703,18802,0,0.04690483637246059,0,1,376040,2.0,0A,,2024-04-14 13:51:09,4.101945121295199e-07,8.2038902425904e-06,0.0010460251046025104,0.3,True,True,normal,False,False,1,1,immediate,bcd58dbb05065b2ab32c52acaf261866,5.520434782608696,17179869184.0,2.6940499241483593,2.6954519976629236
49,c0d59af36d9e3fef08514075c59cead2,select,11569978308,11584,0,0.017151492031678515,0,1,231680,2.0,3A,,2024-04-14 13:52:10,1.0012119030500087e-06,2.0024238061000173e-05,0.0020920502092050207,0.08,True,True,normal,False,False,1,1,immediate,c0d59af36d9e3fef08514075c59cead2,5.520434782608696,17179869184.0,0.6848115307341665,0.6859183505851398
50,79d55fa8f21480ee5a96b19d8a1a93b6,select,1077026511,6386,0,0.005904816978742273,0,1,127720,2.0,3A,,2024-04-14 13:58:24,5.929287658918175e-06,0.0001185857531783635,0.0010460251046025104,0.01,True,True,normal,False,False,1,1,immediate,79d55fa8f21480ee5a96b19d8a1a93b6,5.520434782608696,17179869184.0,0.06910217922243649,0.06811992238040751
51,32de71988888345b6368618db92b9529,select,2545733837,1905,0,0.007594968882804013,0,1,38100,2.0,8A,,2024-04-14 14:01:15,7.48310751231139e-07,1.496621502462278e-05,0.0020920502092050207,0.02,True,True,normal,False,False,1,1,immediate,32de71988888345b6368618db92b9529,5.520434782608696,17179869184.0,0.15474563155543788,0.15483219276822735
52,dd574a5a4590a485d36a2bf2cacd63ef,select,0,152,0,0,0,2,4560,2.0,"0A,3A",,2024-04-14 14:02:08,1.8911575453963007e-07,5.673472636188902e-06,0.0020920502092050207,0.0,False,False,incremental,False,True,0,1,immediate,dd574a5a4590a485d36a2bf2cacd63ef,5.520434782608696,1250000000.0,0.0019164584401493462,0.0013339967705166334
53,3c8d6986a54871b0ebfaf7d70c792b00,select,0,3431868,0,0,0,1,68637360,2.0,3A,,2024-04-14 14:06:29,0.0003784892068464816,0.007569784136929632,0.0031380753138075313,0.05,False,False,incremental,False,True,0,1,immediate,3c8d6986a54871b0ebfaf7d70c792b00,5.520434782608696,1250000000.0,0.004054030281776521,0.004570284963662463
54,4e9e1592a4559a0893ebe91cd8fe2187,select,4928895356,23166,0,0.00890341656927389,0,1,463320,2.0,8A,,2024-04-14 14:07:45,4.700038918821794e-06,9.400077837643588e-05,0.0010460251046025104,0.04,True,True,normal,False,False,1,1,immediate,4e9e1592a4559a0893ebe91cd8fe2187,5.520434782608696,17179869184.0,0.2938594272697462,0.2944749246161409
55,7ace919ef719ae7a3764e9f2ffed20dc,select,4592586669,1570,0,0.012296269670253419,0,1,31400,2.0,3A,,2024-04-14 14:09:56,3.4185527963957954e-07,6.8371055927915905e-06,0.0031380753138075313,0.04,True,True,normal,False,False,1,1,immediate,7ace919ef719ae7a3764e9f2ffed20dc,5.520434782608696,17179869184.0,0.275735605364476,0.2765915256051271
56,dd574a5a4590a485d36a2bf2cacd63ef,select,0,152,0,0,0,2,4560,3.0,"3A,0A",,2024-04-14 14:14:59,1.8911575453963007e-07,5.673472636188902e-06,0.0020920502092050207,0.0,False,False,incremental,False,True,0,1,immediate,dd574a5a4590a485d36a2bf2cacd63ef,5.520434782608696,1250000000.0,0.0016977499204619132,0.0013945358067911655
57,c86fbde9a005e2bd76de20f92c3a5e33,select,1162960469,46491,0,0.0015422035284539722,0,1,929820,3.0,0A,,2024-04-14 14:16:05,3.997642330867568e-05,0.0007995284661735136,0.0010460251046025104,0.01,True,True,normal,False,False,1,1,immediate,c86fbde9a005e2bd76de20f92c3a5e33,5.520434782608696,17179869184.0,0.07219877031973493,0.0714773183846742
58,66de62a8ec078493a8ca83e7abb55606,select,3904827574,4368,0,0.0057100271507463,0,1,87360,3.0,3A,,2024-04-14 14:17:09,1.1186153337688965e-06,2.2372306675377928e-05,0.0,0.03,False,False,normal,False,False,0,1,immediate,66de62a8ec078493a8ca83e7abb55606,5.520434782608696,17179869184.0,0.23189307846252824,0.23165985353415394
59,587eb55803cc533074c12f2f839b87ed,select,28306824412,2460,0,0.03529713130299571,0,1,49200,3.0,0A,,2024-04-14 14:21:00,8.690483835965513e-08,1.7380967671931027e-06,0.0020920502092050207,0.19,True,True,normal,False,False,1,1,immediate,587eb55803cc533074c12f2f839b87ed,5.520434782608696,17179869184.0,1.6673698079208685,1.6680236740119754
60,7d7d23d8779f3461ac699f71b28ea595,select,3386867262,210160,0,0.006949794923442864,0,1,4203200,3.0,0A,,2024-04-14 14:23:20,6.2051442747094e-05,0.00124102885494188,0.0010460251046025104,0.03,True,True,normal,False,False,1,1,immediate,7d7d23d8779f3461ac699f71b28ea595,5.520434782608696,17179869184.0,0.20789270355697068,0.20668773445184466
61,7625b8fa4d2655f24836b885b2a13920,select,541489365,5067,0,0.003944146802294562,0,2,152010,3.0,"3A,0A",,2024-04-14 14:23:57,9.357524500965962e-06,0.0002807257350289788,0.0031380753138075313,0.01,True,True,normal,False,False,1,1,immediate,7625b8fa4d2655f24836b885b2a13920,5.520434782608696,17179869184.0,0.0366666283223773,0.03583162083124327
62,a9861c21da789e96a78f083b233f0e9e,select,3656922603,303,0,0.0071356134785254925,0,1,6060,3.0,3A,,2024-04-14 14:24:03,8.285655259737527e-08,1.6571310519475055e-06,0.0010460251046025104,0.03,True,True,normal,False,False,1,1,immediate,a9861c21da789e96a78f083b233f0e9e,5.520434782608696,17179869184.0,0.22043223819530672,0.2203196471772082
63,4e1f9cee17b05a5f64265aaabd409466,select,2177339398,3203,0,0.002615773479256269,0,2,96090,3.0,"0A,8A",,2024-04-14 14:25:54,1.4710614261341722e-06,4.4131842784025166e-05,0.0020920502092050207,0.01,True,True,normal,False,False,1,1,immediate,4e1f9cee17b05a5f64265aaabd409466,5.520434782608696,17179869184.0,0.13058895278003999,0.13065938840002608
64,4d4851e64ea6d11523f3eec8e967872e,select,2788949130,298,0,0.009934111390247536,0,1,5960,3.0,8A,,2024-04-14 14:26:08,1.0685028163278116e-07,2.137005632655623e-06,0.0031380753138075313,0.03,True,True,normal,False,False,1,1,immediate,4d4851e64ea6d11523f3eec8e967872e,5.520434782608696,17179869184.0,0.17018358633203062,0.170236561564387
65,4a4ca903fe2a87e783078e49b0141fc8,select,5091277750,14252,0,0.007436547391771939,0,1,285040,3.0,0A,,2024-04-14 14:26:42,2.799297288386987e-06,5.598594576773974e-05,0.0020920502092050207,0.04,True,True,normal,False,False,1,1,immediate,4a4ca903fe2a87e783078e49b0141fc8,5.520434782608696,17179869184.0,0.3034682165561429,0.303322292472603
66,4e9e1592a4559a0893ebe91cd8fe2187,select,0,23166,0,0,0,1,463320,3.0,8A,,2024-04-14 14:30:17,4.700038918821794e-06,9.400077837643588e-05,0.0010460251046025104,0.0,False,False,incremental,False,True,0,1,immediate,4e9e1592a4559a0893ebe91cd8fe2187,5.520434782608696,1250000000.0,0.0014598780869777615,0.001496984373140805
67,9f2cb93dbe6552b82455f24f3d6bede7,select,1345693816,371,0,0.007062919683151242,0,1,7420,3.0,0A,,2024-04-14 14:31:30,2.7569421482724566e-07,5.513884296544914e-06,0.0041841004184100415,0.02,True,True,normal,False,False,1,1,immediate,9f2cb93dbe6552b82455f24f3d6bede7,5.520434782608696,17179869184.0,0.08515591957887078,0.08545240762311666
68,24d14552a9102c75136bf0ef4fdcdfce,select,429266077,30131,0,0.0019431036779202198,0,1,602620,3.0,0A,,2024-04-14 14:37:27,7.019189638877521e-05,0.0014038379277755042,0.0010460251046025104,0.01,True,True,normal,False,False,1,1,immediate,24d14552a9102c75136bf0ef4fdcdfce,5.520434782608696,17179869184.0,0.0302899036821645,0.028501506921921417
69,1ac6e22761c4872c720534ab17119ae8,select,979597899,11829,0,0.004432285199589253,0,2,354870,3.0,"8A,0A",,2024-04-14 14:39:18,1.2075362770862782e-05,0.00036226088312588345,0.0,0.01,False,False,normal,False,False,0,1,immediate,1ac6e22761c4872c720534ab17119ae8,5.520434782608696,17179869184.0,0.06046126579362018,0.060348729198767895
70,a1513067671b7ef23b1d29cac1f8484c,select,303999314,6311,0,0.004104081309702751,0,1,126220,3.0,3A,,2024-04-14 14:46:41,2.0759915267440372e-05,0.00041519830534880747,0.0020920502092050207,0.01,True,True,normal,False,False,1,1,immediate,a1513067671b7ef23b1d29cac1f8484c,5.520434782608696,17179869184.0,0.023429398208838152,0.023499949829243055
71,b92ebd439b6869131bc50bafa156e483,select,8376254225,353,0,0.010580028471857808,0,2,10590,3.0,"0A,3A",,2024-04-14 14:46:45,4.2142942479757414e-08,1.2642882743927223e-06,0.005230125523012552,0.06,True,True,normal,False,False,1,1,immediate,b92ebd439b6869131bc50bafa156e483,5.520434782608696,17179869184.0,0.4954829203193674,0.49531184168062664
72,f1feb1d5619a44603f5668df66d9e53c,select,1108614786,34678076,0,0.006416027154662257,0,1,693561520,3.0,8A,,2024-04-14 14:47:31,0.03128054617160771,0.6256109234321542,0.0020920502092050207,0.51,True,True,normal,False,False,1,1,immediate,f1feb1d5619a44603f5668df66d9e53c,5.520434782608696,17179869184.0,0.6538396101846616,0.6532744458362504
73,01a66b9e116575d77df82de7ab4fb676,select,2827131192,951,0,0.004173572414024922,0,2,28530,3.0,"3A,0A",,2024-04-14 14:47:53,3.363833990764444e-07,1.0091501972293332e-05,0.0,0.02,False,False,normal,False,False,0,1,immediate,01a66b9e116575d77df82de7ab4fb676,5.520434782608696,17179869184.0,0.168125043561579,0.16812556796306133
